LocationNormalized,Id,SalaryNormalized,log_avg_salary,len_requirement,words_requirement
Mossley,69080066.0,22500.0,10.021270588192511,292.0,38.0
Radley Green,66887082.0,22500.0,10.021270588192511,492.0,67.0
Woolpit,68180398.0,22500.0,10.021270588192511,853.0,111.0
Monaghan,71008035.5,22500.0,9.962379070364321,633.5,84.5
Sunningdale,67199291.0,22500.0,10.021270588192511,1753.0,237.5
Bisley,70767958.0,22500.0,10.021270588192511,1334.0,167.0
Wrexham Technology Park,71336248.0,22500.0,10.021270588192511,413.0,59.0
Isle Of South Uist,72132917.0,22500.0,10.021270588192511,1238.0,156.0
Cameron,69967194.5,22500.0,9.977697555095265,1596.5,208.0
Minehead,65959919.07692308,22488.0,9.97243550971751,796.1538461538462,109.38461538461539
Tywyn,72239193.0,22464.0,10.019669306825538,279.0,43.0
Ripley,69015080.60714285,22462.75,9.943424244839122,1112.142857142857,145.46428571428572
Ascot,69713104.72727273,22441.81818181818,9.965784245540192,1077.5454545454545,143.36363636363637
Hebburn,68116194.6,22440.7,9.969979803086746,626.5,81.4
Thame,69711276.94915254,22433.406779661018,9.959607144147899,1223.3728813559321,156.77966101694915
Felixstowe,68614942.36,22432.36,9.878713606441654,847.64,114.84
Seaforde,68798743.0,22420.0,9.907094632079989,540.6666666666666,72.0
Brierley Hill,69011379.04,22415.52,9.966762755087013,796.48,105.92
Cannock,69520562.83870968,22386.41129032258,9.929484060736135,957.8629032258065,127.20161290322581
Dingwall,69965086.4,22379.0,9.850733244736896,1046.8,135.8
Exmouth,68623912.76923077,22362.80769230769,9.953821916826863,956.7307692307693,128.8846153846154
Irvine,69747322.4137931,22361.931034482757,9.907042867032784,893.2413793103449,114.34482758620689
Sawston,65504995.8,22360.8,9.978448750015485,615.0,79.2
Evesham,69572407.70491803,22344.16393442623,9.907946045504376,750.2622950819672,101.90163934426229
Hinckley,69574968.58208956,22341.641791044774,9.932947805836195,905.1641791044776,120.94029850746269
Attleborough,69591148.0,22322.384615384617,9.964566766468762,1347.7307692307693,178.76923076923077
Radstock,69867946.27777778,22320.055555555555,9.964449075900173,1023.1666666666666,134.44444444444446
Powys,62815521.05263158,22319.473684210527,9.932988913649558,1111.5263157894738,144.89473684210526
Mill Hill,70179657.5,22312.5,9.962523704444143,935.0,119.75
Storrington,68963947.0,22310.0,9.97916092878339,968.5,135.0
Morley,70161143.33333333,22286.666666666668,9.937006046715247,837.8333333333334,109.66666666666667
Penrith,69548538.28888889,22285.2,9.918048412672505,812.1333333333333,107.57777777777778
Bala,72481286.0,22283.0,10.011579334886969,510.0,74.0
Kirkintilloch,66426142.0,22272.0,10.011085563134147,796.0,103.0
Portlethen,70809401.33333333,22263.666666666668,9.975339659408133,650.0,83.66666666666667
Kinross,70597777.5,22259.5,9.906767980187718,1151.625,155.5
Bromborough,69567119.0,22250.0,9.949419257273732,1175.5,149.25
Perranporth,70418044.0,22245.0,9.890392267909368,812.25,108.75
Wilmslow,69713379.98571429,22242.27142857143,9.925767488353323,1156.4857142857143,155.46428571428572
Romsey,70410712.39473684,22239.71052631579,9.951186460934148,1145.7631578947369,151.8421052631579
Coalville,69823412.86274509,22231.549019607843,9.961015524093439,1058.7254901960785,140.41176470588235
Virginia Water,65633905.85714286,22195.428571428572,9.947039085659716,1079.2857142857142,144.42857142857142
Neath Port Talbot,67844504.53846154,22186.76923076923,9.905554033962122,1328.076923076923,170.0
Shepperton,69300084.16666667,22184.583333333332,9.966980636593165,903.0833333333334,121.5
Westbury,70483504.61538461,22176.53846153846,9.95019707123228,824.5384615384615,107.38461538461539
Rochford,69611937.18181819,22167.636363636364,9.963724974650233,1004.4545454545455,142.0909090909091
Devizes,68051520.94915254,22161.457627118645,9.974510835558819,879.5254237288135,117.52542372881356
Beaminster,52129485.0,22156.25,9.959144610789544,1017.0,136.75
Yelverton,68240906.33333333,22146.666666666668,9.958596879341924,704.0,105.33333333333333
Chepstow,70495011.15384616,22126.0,9.870262509242117,871.7692307692307,110.53846153846153
Lymington,68988066.75609756,22121.268292682926,9.948170634631696,1000.0487804878048,133.70731707317074
Dumfries,69196089.6,22117.345454545455,9.887913260367926,1222.0545454545454,162.0
Braintree,68492537.078125,22114.71875,9.930998957196923,927.40625,122.8125
Faulkbourne,68495121.0,22107.0,10.003649579435109,1238.0,150.0
Fakenham,69364482.36363636,22097.136363636364,9.920124272867012,956.9545454545455,123.4090909090909
Great Kelk,70071419.0,22094.666666666668,9.851522151747554,824.6666666666666,104.66666666666667
Brynmawr,70766953.0,22080.0,10.00242750039103,93.0,15.0
Laurencekirk,69817364.0,22080.0,10.00242750039103,706.0,90.0
Campbeltown,46632856.0,22080.0,10.00242750039103,1033.0,143.0
Cantley,69146991.0,22080.0,10.00242750039103,220.0,37.0
Lutterworth,70181702.74074075,22071.40740740741,9.933514071992185,992.8333333333334,126.75925925925925
Port Talbot,69097051.8,22024.52,9.915052830636949,656.32,85.64
Cheadle,68680802.84848484,22007.136363636364,9.927898219426252,1179.1363636363637,154.4090909090909
Penn Fields,69250969.0,22000.0,9.998797732340453,834.0,102.0
Low Seaton,72160983.0,22000.0,9.998797732340453,1166.0,157.0
Morton,71793247.0,22000.0,9.998797732340453,443.0,61.0
Long Sutton,68447596.0,22000.0,9.998797732340453,767.0,100.0
Shildon,68471399.6923077,21988.69230769231,9.936599446977048,959.8461538461538,124.38461538461539
Sutton-In-Ashfield,68785672.8409091,21979.75,9.920550050708387,869.8409090909091,117.5909090909091
Cosham,70532502.66666667,21940.0,9.960394406076427,3011.5,376.3333333333333
Ferryhill,69509740.33333333,21896.0,9.839299614504961,610.6666666666666,82.0
Erith,70091862.02941176,21879.58823529412,9.937478670923399,815.2058823529412,111.38235294117646
Faringdon,68371283.33333333,21870.666666666668,9.982153084505363,1944.6666666666667,245.66666666666666
Egypt,67988642.8,21870.0,9.980587046804406,2093.5,284.9
Kibworth Harcourt,71555498.0,21848.0,9.99186466315354,1504.0,204.0
Kenilworth,69823022.93333334,21841.066666666666,9.94201608132775,1186.2444444444445,158.73333333333332
Thurleigh,71294339.0,21840.0,9.991498429858842,552.0,69.0
Glenrothes,69986235.96825397,21836.650793650795,9.906181520701105,770.5714285714286,100.6984126984127
Knottingley,69838067.15384616,21835.0,9.885068664716623,738.5384615384615,98.15384615384616
Selly Oak,69400937.0,21833.333333333332,9.962161470751271,768.3333333333334,106.0
Isle Of Skye,70303781.33333333,21833.333333333332,9.975443266650606,1224.3333333333333,156.0
Ellesmere Port,69078563.29268293,21826.146341463416,9.901617678498708,766.5853658536586,100.17073170731707
Holywell,68543297.66666667,21821.88888888889,9.919899179883007,798.8888888888889,103.33333333333333
Newent,68636594.5,21800.0,9.946959878804966,922.75,115.75
Penarth,70044180.18181819,21795.363636363636,9.899745706453821,854.4545454545455,111.63636363636364
Blyth,67752126.6521739,21790.91304347826,9.917981593956373,890.7826086956521,117.6086956521739
Middlewich,70032515.71428572,21775.428571428572,9.918120152387791,577.1428571428571,77.35714285714286
Ferndown,70048493.53571428,21767.285714285714,9.937746573853024,727.3571428571429,96.25
Box,69497031.33333333,21760.0,9.963193883889465,764.0,112.0
Cranbrook,69327131.6923077,21757.69230769231,9.951558233584137,985.0,134.53846153846155
Widnes,68139561.65,21755.783333333333,9.924185589614229,868.25,116.6
Desborough,70445499.0,21750.0,9.951142642438292,923.5,122.0
Durham Lane Industrial Park,69787377.0,21750.0,9.98736903651683,3370.0,440.0
Westfield,69783212.0,21750.0,9.98736903651683,3394.0,392.0
Surrey Research Park,67169269.0,21726.0,9.986264978993697,1364.0,178.0
Verwood,69404277.75,21703.333333333332,9.940101818248374,1295.8333333333333,166.91666666666666
Bakewell,69686874.375,21701.166666666668,9.933418000557062,743.375,104.16666666666667
Belper,67936308.41935484,21685.354838709678,9.902134155486685,1083.8387096774193,141.7741935483871
Whitchurch,70326807.90322581,21685.322580645163,9.920083313115466,794.8709677419355,107.80645161290323
Newtownabbey,69091237.83333333,21681.333333333332,9.98090552771685,1162.5,150.66666666666666
Aldeburgh,69632845.1,21675.0,9.924365279990864,1294.1,179.1
Caerphilly,68479992.0754717,21671.01886792453,9.926281541413452,898.3018867924528,116.45283018867924
Daventry,68918235.1891892,21653.18918918919,9.909362827748947,1092.5135135135135,144.0900900900901
Sherborne,67453419.375,21652.0,9.924386518823681,973.0833333333334,128.41666666666666
Monmouth,63658469.333333336,21650.0,9.936739166487419,708.8333333333334,94.83333333333333
Burwell,59484446.5,21640.0,9.961578429680833,992.5,132.5
Edge,70698167.66666667,21628.0,9.86637714534725,579.3333333333334,77.33333333333333
Halstead,69951546.64285715,21616.85714285714,9.913724211598593,745.0714285714286,102.42857142857143
Melton,69818669.0,21600.0,9.980448593672257,804.0,103.0
Soham,71314547.0,21600.0,9.980448593672257,150.0,20.0
Tarporley,69706725.53846154,21595.53846153846,9.934800462689607,970.2307692307693,133.0
Bedworth,70640221.14285715,21590.0,9.934435814110852,1155.5714285714287,158.28571428571428
North Anston,70342930.0,21590.0,9.936854400180238,914.0,120.0
Surbiton,69315608.53333333,21568.4,9.845216146176563,749.6666666666666,101.53333333333333
Glossop,70052058.04545455,21564.68181818182,9.835696166227343,967.4545454545455,128.22727272727272
Abertillery,68573403.1,21561.5,9.950051735026287,760.1,105.5
Mildenhall,69301824.9090909,21557.18181818182,9.898434071333634,734.5454545454545,94.81818181818181
Didsbury,60482670.25,21552.0,9.876897298538275,1576.25,207.25
Stanford-Le-Hope,68519464.2,21538.1,9.91580063333968,497.7,70.6
Totnes,69316064.31034483,21521.103448275862,9.852506504960768,1367.1379310344828,176.82758620689654
Peebles,70168045.66666667,21520.0,9.900905309679773,1024.0,140.0
Winterborne Stickland,72578161.0,21500.0,9.975808214115753,708.0,96.0
Aveley,67897872.0,21500.0,9.975808214115753,273.0,38.0
Southville,69476177.0,21500.0,9.975808214115753,1063.0,133.0
Barwell,69146904.0,21500.0,9.975808214115753,301.0,44.0
Chorlton Cum Hardy,59191964.0,21500.0,9.958194945529062,864.5,122.0
Lount,71557613.0,21500.0,9.975808214115753,2086.0,259.0
Oadby,69001911.0,21500.0,9.969001683739329,1268.0,171.5
Ripon,69440959.29166667,21481.0,9.863835788781687,975.9583333333334,129.45833333333334
Stokesley,69674149.33333333,21461.333333333332,9.846053578732226,610.0,79.0
Builth Wells,70639348.16666667,21458.333333333332,9.960324901424096,1568.0,199.0
Downpatrick,71492563.4,21448.0,9.961926405782695,1109.6,145.6
Thrapston,69222792.33333333,21435.0,9.910014632633423,1284.0,162.0
Ardrossan,71798991.0,21427.0,9.972407088000725,289.0,39.0
Leek,68423271.72,21423.0,9.872388677884182,952.36,126.84
Carrickfergus,68287016.0,21408.0,9.971519962927955,1178.0,157.0
Stretford,68080118.33333333,21406.666666666668,9.948158265513934,1354.5,172.5
Well,68922311.2,21377.2,9.793573135921047,973.4,133.6
Ayr,69450579.3611111,21372.833333333332,9.915120886863908,781.4166666666666,104.91666666666667
Pulborough,70073046.57894737,21365.842105263157,9.933103244285665,1088.5263157894738,148.6315789473684
Long Stratton,60159771.0,21364.0,9.966521860157705,633.5,85.5
Mold,61609705.666666664,21362.666666666668,9.876606056300318,577.0,71.66666666666667
Yarm,70919394.5,21359.0,9.95521280059821,368.25,51.0
Brixton,70237827.53333333,21349.2,9.910151041339045,1058.8666666666666,142.66666666666666
Darwen,69801743.9090909,21345.151515151516,9.917827301140894,942.2424242424242,122.60606060606061
Keele,70662907.66666667,21340.333333333332,9.959655283413854,685.6666666666666,93.33333333333333
St. Austell,69415093.87096775,21328.09677419355,9.869505469929402,874.5483870967741,116.80645161290323
Ashton-Under-Lyne,65824867.56,21327.44,9.921987846354128,1365.04,178.68
Herne Bay,69731753.8125,21319.5625,9.799965552001195,1067.5,141.0
Brandon,69905000.5263158,21294.473684210527,9.94002673579939,2026.578947368421,262.05263157894734
Shipley,69487344.27777778,21293.85185185185,9.887476061866037,1099.0185185185185,142.59259259259258
Launceston,69409909.57142857,21280.64285714286,9.830610941156948,892.5714285714286,116.14285714285714
Bideford,69612403.1904762,21276.0,9.939012030740818,1170.6190476190477,152.26190476190476
Oxted,68174445.13043478,21264.347826086956,9.912978595256941,1315.6521739130435,174.17391304347825
Thornbury,65504895.5,21250.0,9.96237907036432,1415.0,184.5
Gorleston,68180376.0,21250.0,9.964112174352563,863.0,123.0
Kingsbridge,69957022.38461539,21229.846153846152,9.890605411873473,1107.7692307692307,146.0
Halesowen,68718164.74468085,21220.617021276597,9.909095943304573,905.1489361702128,121.95744680851064
Melton Constable,69653637.66666667,21196.666666666668,9.921747946579138,1502.6666666666667,203.33333333333334
Heathfield,69487812.16666667,21196.333333333332,9.908856949897974,720.8333333333334,98.91666666666667
Treharris,69282822.5,21179.5,9.913732453986947,1370.0,207.0
Lightwater,70454316.08333333,21173.333333333332,9.926370750118398,774.0,106.08333333333333
Blandford Camp,69598366.5,21158.5,9.905987293405259,930.5,130.5
Rhondda Cynon Taff,67492054.3076923,21152.923076923078,9.903575279163716,901.7692307692307,116.76923076923077
Heath,72326072.0,21150.0,9.959395184474424,753.0,104.0
Elmbridge,72325937.0,21150.0,9.959395184474424,760.0,105.0
Cheadle Hulme,69713954.0,21133.333333333332,9.87496825641558,610.3333333333334,81.33333333333333
Benmore,66904109.0,21133.0,9.958591078762153,1142.0,135.0
Selly Park,67650278.33333333,21126.0,9.895217525228432,1294.0,179.0
Lymm,68989911.38461539,21123.76923076923,9.88906464451016,775.9230769230769,107.92307692307692
Penisarwaun,70763397.0,21120.0,9.957975737820197,588.0,89.0
Nuncargate,69671154.0,21120.0,9.957975737820197,281.0,38.0
Sacriston,71314514.0,21120.0,9.957975737820197,818.0,114.0
Hawarden,69009246.0,21120.0,9.957975737820197,704.0,95.0
Brandon Creek,71556803.0,21120.0,9.957975737820197,1488.0,200.0
Stoke Mandeville,69002896.0,21120.0,9.957975737820197,1023.0,127.0
Kingfield,69747567.0,21120.0,9.957975737820197,1300.0,170.0
Withernsea,72557279.0,21120.0,9.957975737820197,177.0,25.0
Burscough,69014283.0,21120.0,9.957975737820197,1493.0,192.0
Ilkeston,69128248.06451613,21110.612903225807,9.880983801621621,796.7741935483871,108.19354838709677
Shepshed,70795941.66666667,21100.0,9.925791120963671,1178.3333333333333,154.66666666666666
Manor Park,64390936.0,21072.0,9.923884981612161,987.5,138.5
Kingswinford,70893486.91666667,21070.666666666668,9.908306057382342,730.9166666666666,96.0
Longhope,71084244.0,21060.0,9.955130785687967,937.0,122.0
Westhill,70098625.9,21054.2,9.918740541415184,1083.3,140.9
Haverhill,69725771.21212122,21040.666666666668,9.875180914173173,726.4545454545455,94.24242424242425
Wallasey,68293745.63157895,21039.842105263157,9.807294307429029,848.4736842105264,113.3157894736842
Highbridge,68576462.07692307,21038.46153846154,9.91944975160665,1169.2307692307693,153.15384615384616
Hamilton,69926077.88461539,21035.23076923077,9.899581697168847,1054.2692307692307,139.69230769230768
Holywood,68467012.0,21024.0,9.953419921284338,1228.5,161.5
Limavady,68309949.0,21024.0,9.953419921284338,979.0,127.0
Tonypandy,69734652.6,21013.6,9.867661701316706,577.8,78.6
Trafford Park,69541851.8125,21013.0,9.871118036901017,973.75,127.1875
Bonnybridge,69358629.75,21010.0,9.94444465447532,253.75,36.25
Wellesbourne,71439798.0,21000.0,9.933799863444346,908.5,117.5
Tideswell,68849348.0,21000.0,9.95227771670556,218.0,34.0
Stockton,69961115.0,21000.0,9.95227771670556,745.0,96.0
Hapton,71774949.0,21000.0,9.95227771670556,1148.0,147.0
Yeovilton,66899798.0,21000.0,9.95227771670556,1975.0,250.0
Little Alne,71772895.0,21000.0,9.95227771670556,1383.0,169.0
Belford,68412984.0,21000.0,9.95227771670556,843.0,112.0
Cockfosters,67211693.0,21000.0,9.95227771670556,1044.0,125.0
Melbourn,72293678.0,21000.0,9.95227771670556,961.0,124.0
Porth,71744859.0,21000.0,9.95227771670556,1355.0,181.0
Callands,69553546.0,21000.0,9.95227771670556,469.0,63.0
Bloxham,64132837.5,21000.0,9.95227771670556,1484.0,194.0
Kenyon,69002691.0,21000.0,9.95227771670556,2262.0,280.0
Speke,72134064.0,21000.0,9.95227771670556,1150.0,155.0
Alperton,66889802.0,21000.0,9.95227771670556,622.0,82.0
Eastcote,68017204.0,21000.0,9.95227771670556,2727.0,364.0
Oldbrook,67299509.0,21000.0,9.95227771670556,894.0,108.0
